description,subcategory
CUSTOMER FEEDBACK   During cruise Mr Klamann claimed it was too cold in the cabin,Transactions
Customer fainted at MR1 door whiles going to the toilet When sample was taken she claimed to have no allergies or medical condition She was travelling with the husband who claims she is alcohol intolerant and had a bottle of red wine Customer recovere,Product Feedback
"Customer experience  Customers’ overall FC experience was achieved Customer did not raise any suggestions or concerns on service or crew members During my farewell, customer stated that she was happy with service and crew performance and that she enjoyed the flight Customer was given a choice to adjust light to her liking and to use another suit a bed and she appreciated that",Transactions
CUSTOMER DID NOT GET HIS FIRST MEAL CHOICE   Mr Heiden did not have the chicken as his first choice of meal  Customer said he did not eat curried foodstuffs therefore he could not eat the fish option,Product Feedback
"Customer complemented crew members LUCIA PATKOVA s454130 and MATHIEU GAUMET s455102 for a job well done   During the service customer complemented the above crew members stating that they made her and the entire family feel very welcomed, appreciated and above all enjoyed the long flight with the children",Transactions
Customer complaint with 2 CL AC configuration  Customer complaint to me after service completed that he did not like 2 CL AC configuration He did not feel like business class customer that he deserved It was B17R (No upper deck boarding) so he had to board the AC with all others YCL customers and it was too crowded He compliant that JCL lounge in DXB was too crowded and he did not feel that it was JCL lounge that he deserved and paid for He stated that call centre in DXB was not very useful since it took him too long to get response back He suggested that flexible dining should be introduce to Emirates since Qatar and Etihad are commencing this However customer enjoyed inflight service today and mentioned that crew are very friendly and helpful,Transactions
Customer Complained Customer's Behind Him Were Noisy   Customer Mr Farah seated at 11K complained during pre departures that customer's,Product Feedback
Customer claimed that she was not offered noodles and water   Minutes before top of decent Ms Aljoudar pushed the call bell and informed crew that she was not offered noodles during the service along with water,IO customers
"Customer claimed that she booked extra seat and refused to seat customer next to her Customer seated in 42A and her son on 42C claimed that she has a booking for 42B, however that seat was assigned to another customer Ground staff were asked to confirm",Product Feedback
"Customer boarded the AC and when he settled on his seat 3F,he found his head rest was defective,ie:head rest came of its fixing Customer did not looked happy",Transactions
Customer 's family came from economy visit twice during the flight customer 's kids ran to J class on the second visit customer was observed going to Y class No further incident recorded from customer,Transactions
Crewmember Paula(452590) failed to find a mobile phone during her security searches During boarding a white iPhone 5SE started ringing in 78H seat pocket During boarding Crewmember Iuliia(454131) heard an alarm ringing in the aft galley vicinity Upon,IO customers
"Crew member Yasser 412628 worked without waistcoat on this flight as he gave his waistcoat to another crew member, Joshua 437166, working in business class, on the purser's instruction    Crew member was operating the galley and hence the decision was",IO customers
"Crew member Paloma 448821 was pulled out and joined us to the aircraft  Meanwhile R2A Rishika, Cabin Supervisor 397715 was delegated to do security search for L4 which was assigned for Paloma as all other A positions had security search areas",Product Feedback
Crew Daniela vomited once 10 minutes before landing,Transactions
Complaining about other customer  Customer complained that Ms Hopkins seated behind her seat was racist and that's why she wanted her to move No complains after incident from customer,Product Feedback
Claimed that she is claustrophobic and afraid of flying Consumed Valium before flight,Product Feedback
Child slipped in the aisle hit her face on the side of seat  Parents travelling with Ms Mariia Vovakina were advised not to allow their daughter to run up and down the aisle as the crew were delivering the service and it was dangerous for their daughter to run up and down Mariia was observed running in the aisle towards her father's seat and I observed that she slipped and hit her lip and nose off the side of her father's seat Her nose started to bleed,Transactions
