description,subcategory
Customer upset wservice response time      After the service I asked the crew to tend to the remaining call bells   Crew member Rashida went to answer Mrs Shanghvi's call   Mrs Shanghvi was upset that she did not get a stirrer or spoon with her coffee which was delivered after tray clearance She then pushed the call bell but claims it was not answered for 10min,Printer
Customer upset because he was accidentally woken up by crew    Crew came to help with the service in business class and accidentally woke Mr Alsuwaidi,KIS Application
"Customer upset about not getting ginger ale    During Light Bites Service, customer asked crew for ginger ale, but we had run out of this drink, and customer became  upset",KIS Application
"Customer Unhappy With Cabin Temperature    The cabin temperature was set to 24 degrees Celsius During the meal service, the customer and his travel companion seated at 34F complained that the temperature was too cold in the cabin The customers stated that only the seats F and G were cold and the window seats are always warmer The customers wrapped themselves heat to toe in blankets Crew surveyed 15 customers in the same cabin and all said the temperature in the cabin was pleasant and they did not feel cold Customers in the cabin were observed in short sleeve shirts and shorts not using the blankets The aircraft was fully booked with no spare seats   Contact Details Declined",KIS Application
Customer unhappy that her original seat 6A was INOP     Engineers try to fix on ground 6A but they couldn't fix it Customer had to be allocated in an empty seat due to seat being INOP Customer was disappointed but she moved seats,KIS Application
"Customer stated that the best thing about his flight was Joshua's service    Mr Chamberlain seated in 23E with his family, stated that he had a terrible experience with the company lately but that the best thing about his flight was Joshua who delivered and excellent service Joshua is attentive to details and gives his best for his customers which is easily noticeable He is very hard working and dedicated and deserves to be recognised",KIS Application
"Customer stated that she lost the ring    After the service customer brought to our attention that she is missing the ring, that she lost it Customer stated that she doesn't remember where and when she lost it She stated that she thinks she had it when she boarded the aircraft",KIS Application
Customer seat changed due to   During boarding crew brought to attention that Mrs Unnisa was sited next an emergency exit and she boarded having difficulties walking and she was partially obese,KIS Application
"Customer requested to move seat     After first service (Light bites), the customer asked crew if he could move his seat in order to let his child sleep with using two seats 70E and 70F",KIS Application
Customer Request   Extra Caviar     Customer informed the crew and the Purser that he loves the caviar we serve onboard   Customer requested for extra caviar and extra melba toast on this flight   Customer requested for extra caviar and melba toast to be loaded on the flight so as to offer extra to customers who enjoy caviar,Printer
Customer not feeling well during flight     Ms Boland was feeling sick after first meal service  She claimed to have been hangover since before the flight,KIS Application
Customer infant bed (NOT CERTIFIED)     Customer was using a blow up extension seat bed for his infant  Customer claimed to use it on 4 flights 1 of them being a Emirates flight  Customer claimed that on the his last flight he used the device and was asked to take it down but claimed it was not clarified if it was an acceptable certified device or not  Customer was asked by myself and the purser on several occasions to remove the device as it was not accepted and certified to be used on Emirates aircrafts    Customer declined and did not remove the device until the end of the flight,KIS Application
"Customer found dirty headset    Mr Tedesco upon boarding took the attention of Crew member Aikaterini and showed her the headset he had just opened , looked dirty  Crew member apologized and  changed his headset  Mr Tedesco was satisfied",KIS Application
