description,subcategory
"Customer unhappy with safety procedures     While securing cabin for take off, crew member Yassine asked customer to stow his personal belongings ( jackets, blankets and bags ) in an overhead hat rack since they were seated next to the emergency exit  Crew member Yassine asked customer 4 times to stow personal belongings however customer refuse to do it  When I spoke to customer for final securing of the cabin he complied however he started shouting in Arabic to crew member Yassine and told me that Yassine could have told him this in Arabic",Disruptive/ Non
"CUSTOMER UNHAPPY THAT CHAMPAGNE NOT SERVED FOR PRE DEPARTURES     According to Service Sequence, Duty Champagne not loaded in BKK, and bars cannot be open on ground, therefore, only OJ and apple juice were offered to PAX  Customer travels with us frequently and says that he always gets champagne for pre departures on this leg",Theft
"CUSTOMER SHOUTING PART 2    During last service Mr Niraj had been shouting to crew Katherine 442872 because he stated no one offered him baby bassinet  Mr Niraj had been delay alcohol after the first service and denied later on  because he was passing the yellow line according the alcohol traffic: lights : he was observed keeping consuming beers quickly one after the others, red glassy eyes, loud and smell alcohol when talking to him He was clearly aggressive while talking later on with crew Katherine bouncing his baby while talking in the galley and I had to tell him to be careful not to make the baby hit with his head the containers The seat belt sign had been illuminated most of the duration of the flight due to turbulence",Disruptive/ Alcohol
"Customer sharing the suite with a third person    During the flight, customer was observed bringing her relative who was grovelling with her to occupied the same suite and closed the suite door Customer agreed to send her relative back to JC Customer was fine for the rest of the flight and deplaned without making any comments",Disruptive/ Alcohol
"Customer Service Excellence  This crew members willingness to deliver great customer service was consistent thoughout this trip However it was more evident when preparing the meals for the Silva family, the only customers we had in First Class During the trip our customers made different requests that were not necessarily included in the menu The requests were quite simple, such as toast cheese sandwiches for their children Mourad gathered the ingredients, prepared the special request as per customer specifications, delivered the meals and I observed how he politely explained to the them that this may not always be available, but today we were able to specially prepare their requests",Security Search
Customer separated by ground staff    Customer chose their seat online and claim to have been separated at the last minute by ground staff they were now seated at 75F and 74F Customer was extremely upset and said he would complain on social media and sent an email to emirates Customer also claimed he had a blood pressure related condition and needed to seat next to his  See skyward profile for customer contact details,General
Customer requested for Oxygen after take off   MIRF NO 334765,Disruptive/ Non
"Customer requested CHML but it was not loaded   It was reflected on the Passenger list which was 12 CHML meals According to catering,  only 11 CHML meals were supposed to be loaded which reflected on the catering check list",General
Customer request denied      Customer requested to have his brother ( seated 44D) seated next to him for this short sector,Disruptive/ Alcohol
Customer Request   OnAir WiFi Refund     Customer claimed that she could not log in to her Emirates Skywards profile in order to avail free WiFi as customer is travelling in Business Class   Customer showed the Purser attempting to log in to her profile   Customer stated that she would purchase the WiFi and has requested for a refund,Disruptive/ Alcohol
Customer request    Customer requested beef as hot meal during lunch but there was no available with crew and no extra beef to provide to customer,Disruptive/ Alcohol
Customer is very upset as she could not upgrade on this flight to JC using her miles as the miles have not been added to her new name which is Mrs Rylance and her old name before marriage was Ms Jones   Customer informed me that she has updated her,General
Customer found a dirty spoon inside cutlery pack     During the meal service the customer returned a spoon which was extremely dirty  He had just removed the spoon from his pack and noticed the fault,Disruptive/ Alcohol
